PassageID,Title,Author,Total termFreq,termFreq(anim),termFreq(appear),termFreq(bai),termFreq(beast),termFreq(breed),termFreq(brother),termFreq(cafe),termFreq(carri),termFreq(carriag),termFreq(cart),termFreq(cattl),termFreq(chees),termFreq(cloth),termFreq(colt),termFreq(committe),termFreq(common),termFreq(corn),termFreq(cow),termFreq(cure),termFreq(cut),termFreq(eat),termFreq(farmer),termFreq(feed),termFreq(feet),termFreq(follow),termFreq(foot),termFreq(forc),termFreq(fore),termFreq(grass),termFreq(hai),termFreq(hand),termFreq(hard),termFreq(hog),termFreq(holi),termFreq(horf),termFreq(horn),termFreq(hors),termFreq(kind),termFreq(know),termFreq(larg),termFreq(leg),termFreq(littl),termFreq(mare),termFreq(market),termFreq(mile),termFreq(morn),termFreq(near),termFreq(rent),termFreq(ride),termFreq(road),termFreq(run),termFreq(sheep),termFreq(theep),termFreq(tither),termFreq(ware),termFreq(water),termFreq(week),termFreq(white),termFreq(wool),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
1307400200_000189,"Observations in husbandry. By Edward Lisle, Esq; Late of Crux-Easton, in Hampshire.","Lisle, Edward",42,0,0,0,0,1,0,0,3,0,3,1,2,0,0,0,1,0,3,0,0,1,1,0,0,0,0,0,0,3,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,9,0,0,0,0,0,2,1757,1,1,"Dublin : Printed for G. Faulkner, in Essex-street, MDCCLVII. [1757].",Dublin,544,male,1666,1722,FALSE,"I was but then newly an ~eye witners of, for I came then from eart lydford in Somerfetfhire to him, being June zgth, and the grounds of that counttry had not then got a good bite of grass , by reason of the cold wet spring, nor had they beens"
1095302400_000023,"General view of the agriculture of the North Riding of Yorkshire, with observations on the means of its improvement. By Mr. Tuke, junior, Lingcroft, near York. Drawn up for the consideration of the Board of Agriculture and Internal Improvement.","Tuke, John",52,0,1,1,0,3,0,0,1,1,0,0,0,0,5,0,0,1,0,0,0,0,4,0,0,2,0,0,0,2,1,0,0,0,0,0,0,12,1,1,1,1,2,3,3,0,0,0,0,1,0,0,0,0,0,0,1,2,2,0,1794,1,1,"London : printed by W. Bulmer and Co., M.DCC.XCIV. [1794].",London,121,unknown,,,FALSE,"of the country, a; nd produce anl hardy and very strong race in proportion to their sire, which are chiefly sold into the mnantufatcturing part of the West Riding and Lancashire, to be enmployed in ordinary purposes. 67 ] Some large farmers in the Vale of York, and in Ryedale,"
0759000400_000030,"Taplin improved; or, a compendium of farriery. Wherein is fully explained the nature and structure of that useful creature, a horse; with the diseases and accidents he is liable to; and the methods of cure. Exemplified by ten Elegant Cuts, Each the Full figure of a Horse. Describing all the various Parts of that Noble Animal. Likewise rules for Breeding and Training of Colts: Practical Receipts for the Cure of Common D[i]stempers incident to Oxen, Cows, Calves, Sheep, Lambs, Hogs, &c. By an experienced farrier.",Experienced Farrier,60,0,1,2,0,1,0,2,0,0,0,0,0,0,0,0,4,0,0,6,3,1,0,1,0,0,1,0,3,0,2,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,15,1,0,0,7,0,2,1,1790,1,1,"London : printed by H. Harrison, for N. Frobisher, in the Pavement, York, 1790.",London,154,unknown,,,FALSE,"water is to bleed the sheep in the foot and under the tail; then apply to the sore places the leaves of rue and wormwood, or the tender shoots of either of them, bruised and well mixed with bay fait; and give them, by way of diet, fine hay ,"
0070200102_000005,"A six months tour through the North of England. Containing, an account of the present state of agriculture, manufactures and population, in several Counties of this Kingdom. Particularly, I. The Nature, Value, and Rental of the Soil. II. The Size of Farms, with Accounts of their Stock, Products, Population, and various Methods of Culture. III. The Use, Expence, and Profit of several Sorts of Manure. IV. The Breed of Cattle, and the respective Profits attending them. V. The State of the Waste Lands which might and ought to be cultivated. VI. The Condition and Number of the Poor, with their Rates, Earnings, &c. Vii. The Prices of Labour and Provisions, and the Proportion between them. Viii. The Register of many curious and useful Experiments in Agriculture, and general Practices in rural Oeconomics communicated by several of the Nobility, Gentry, &c. &c. Interspersed With Descriptions of the Seats of the Nobility and Gentry; and other remarkable Objects: Illustrated with Copper Plates of such Implements of Husbandry, as deserve to be generally known; and Views of some picturesque Scenes, which occurred in the Course of the Journey. In four volumes. ...",Arthur Young,43,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,2,6,0,0,0,0,2,1,4,1,1,0,0,1,1,1,0,1,0,1,0,6,1,0,0,0,0,0,0,2,0,1,2,0,0,0,1,1,0,0,0,0,0,2,1770,2,4,"London : printed for W. Strahan; W. Nicoll, No 11. in St. Paul's Church-Yard; B. Collins, at Salisbury; and J. Balfour, at Edinburgh, MDCCLXX. [1770].",London,515,male,1741,1820,TRUE,"of his flieep walk, to take a crop or two, and then let it lie fifteen or twenty years till the natural grass has again formed a kind of turf, but it will fometimesbe forty years before the land is completely sodded over. This ruinous practice is but too common"
1553300221_000142,"Annals of agriculture, and other useful arts. Collected and published by Arthur Young, Esq. F.R.S. honoary member of the societies of Dublin, Bath, York, Salford, Odiham, and Kent; the Philosophical and Literary Society of Manchester; the Veterinary College of London; the Oconomical Society of Berne; the Physical Soceity of Zurich; the Palatine Academy of Agriculture at Manheim; the Imperial Oconomical Society established at Petersburgh: associate of the Royal Society of Agriculture at Paris; and corresponding member of the Royal Academy of Agriculture at Florence; and of the Patriotic Society at Milan. Vol. XXI.",Arthur Young,58,0,1,0,0,1,0,0,0,0,1,4,0,0,0,0,2,1,2,0,0,0,0,4,0,1,0,0,1,4,0,1,0,0,0,0,0,2,0,1,2,0,1,0,0,0,0,1,2,0,0,0,6,3,0,0,0,14,2,1,1793,21,33,"Bury St. Edmund's : Printed for the editor, by J. Rackham, and sold by W. Richardson, Royal-Exchange, London, MDCCXCIII. [1793].",,642,male,1741,1820,TRUE,"with which crop I sowed one peck an acre of chicory, 4 1b. white clover, 41b. trefoil, 5 lb. rib grass , and a small portion of tall oat grass (avena elatitr), but the memorandum of the quantity mislaid. May I, 1793, turned in a lot of thirty wethers, intended"
1510000100_000704,"The general gazetteer: Or, Compendious geographical dictionary. Containing a description of all the empires, kingdoms, states, republics, provinces, cities, chief towns, forts, fortresses, castles, citadels, seas, harbours, bays, rivers, lakes, mountains, capes, and promontories, in the known world: together with the government, policy, customs, manners, and religion of the inhabitants; the extent, bounds, and natural productions of each country: and the trade, manufactures, and curiosities, of the cities and towns; their longitude, latitude, bearing, and distances, in English miles, from remarkable places; as also, the sieges they have undergone, and the battles fought near them. Including an authentic account of the counties, cities, and market-towns, in England, Ireland, and Wales; as also the villages, with the days on which the fairs are kept. To this edition is added, an accurate description of the newly-discovered, islands in the south seas, from the most authentic accounts. Embellished with maps. Originally compiled by R. Brookes, M.D. Revised, corrected, and greatly improved, by W. Guthrie and E. Jones.",Richard Brookes,54,0,1,0,0,0,0,0,0,0,0,7,2,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,1,3,0,0,4,0,0,0,5,13,0,2,1,0,0,0,0,2,0,2,1,1,0,0,1776,1,1,"Dublin : Printed for J. Williams, (No. 21,) Skinner-Row, 1776.",Dublin,821,male,1721,1763,FALSE,"in the military art. It is 9 miles E. of London. Lon. C IO. E. lat. 51 30.n. woe CESTER, a city of Worcefferihire, and capital of that county i commodiously seated on the E. banks of the Severn, over which .is a handsome. ione - bridge 3 and whence"
0591100101_000011,"The modern husbandman, complete in eight volumes. Containing I. The practice of farming, as it is now carried on by the most experienced Farmers in the several Counties of England, for every Month in the Year. II. The Timber and Fruit-Tree improved, or, the best practical Methods of improving different Lands with proper Timber. III. Agriculture improved, or, the Practice of Husbandry displayed, shewn by Facts performed on all sorts of Land, according to the Old Plain, and the New Drill Way of Ploughing. IV. Chiltern and Vale Farming explained, according to the latest Improvements. Necessary for all Landlords and Tenants of either Ploughed, Grass, or Wood Grounds. By William Ellis, Farmer, at Little Gaddesden, in Hertfordshire. ...",William Ellis,54,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0,1,0,6,0,3,2,6,8,0,0,0,3,0,0,4,1,0,3,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,4,0,0,0,2,0,0,0,1750,1,8,"London : printed for D. Browne, without Temple-Bar; C. Davis, in Holborn, J. Shuckburgh, J. Whiston, and L. Davis, in Fleet-Street; and J. Ward, against the Royal-Exchange, MDCCL. [1750].",London,318,male,1700,1758,FALSE,"Heifers, or dry Cows , are feeding on Turnips in the Field, for Fatting, great Care should be taken that they are not choked; and, if a Piece of Turnip slicks in their Throat, the quickest Way is to thrust a Hand in, and stove it down. Others will keep"
1598900103_000080,"A six months tour through the North of England. Containing, an account of the present state of agriculture, manufactures and population, in several counties of this kingdom. Particularly, I. The nature, value, and rental of the soil. II. The size of farms, with accounts of their stock, products, population, and various methods of culture. III. The use, expence, and profit of several sorts of manure. IV. The breed of cattle, and the respective profits attending them. V. The state of the waste lands which might and ought to be cultivated. VI. The condition and number of the poor, with their rates, earnings, &c. VII. The prices of labour and provisions, and the proportion between them. VIII. The register of many curious and useful experiments in agriculture, and general practices in rural occonomics, communicated by several of the nobility, gentry, &c. &c. Interspersed with descriptions of the seats of the nobility and gentry; and other remarkable objects: illustrated with copper plates of such implements of husbandry, as deserve to be generally known; and views of some picturesque scenes, which occurred in the course of the journey. In four volumes.",Arthur Young,65,1,0,0,1,0,0,0,0,0,3,3,2,0,0,0,1,0,8,0,2,0,0,1,0,3,0,0,0,8,3,1,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,11,0,0,0,3,4,0,0,0,2,0,0,1771,3,4,"London : Printed for W. Strahan; W. Nicoll, No 51, in St. Paul's Church-Yard; T. Cadell, in the Strand; B. Collins, at Salisbury; and J. Balfour, at Edinburgh, MDCCLXXI. [1771].",London,486,male,1741,1820,TRUE,"they calculatec at 7 1 Io s. The flocks of sheep rise to five hundred. They use four horses inl a plough, and do azn acre, or an acre and half a day. The price 5 s. and depth about five inches. The employment of the poor women and children"
0958500101_000029,"A six months tour through the North of England: containing, an account of the present state of agriculture, manufactures and population, in several Counties of this Kingdom. Particularly, I. The Nature, Value, and Rental of the Soil. II. The Size of Farms, with Accounts of their Stock, Products, Population, and various Methods of Culture. III. The Use, Expence, and Profit of several Sorts of Manure. IV. The Breed of Cattle, and the respective Profits attending them. V. The State of the Waste Lands which might and ought to be cultivated. VI. The Condition and Number of the Poor, with their Rates, Earnings, &c. Vii. The Prices of Labour and Provisions, and the Proportion between them. Viii. The Register of many curious and useful Experiments in Agriculture, and general Practices in rural Oeconomics communicated by several of the Nobility, Gentry, &c. &c. Interspersed With Descriptions of the Seats of the Nobility and Gentry; and other remarkable Objects; Illustrated with Copper Plates of such Implements of Husbandry, as deserve to be generally known; and Views of some picturesque Scenes, which occurred in the Course of the Journey. La seule vol de se procurer un corps complet Agriculture, seroit, sans doute, de rassembler les diverses observations quaeroient fourni dans chaque province. Encyclopedie. In Four Volumes. ...",Arthur Young,48,0,1,0,0,0,0,0,0,1,1,3,2,0,0,0,1,5,4,0,1,0,1,3,2,1,1,0,0,3,3,0,0,0,0,0,0,3,1,0,3,0,1,0,0,0,0,0,4,0,0,0,2,0,0,0,1,0,0,0,1770,1,4,"London : printed for W. Strahan; W. Nicoll, No 51. in St. Paul's Church-Yard; B. Collins, at Salisbury; and J. Balfour, at Edinburgh, M.DCC.LXX. [1770]-71.",London,406,male,1741,1820,TRUE,"an average four quarters. The few peas they sow they plough once for, sow three or four bushels, and get in return three quarters. When they sow beans, which is not often, and only upon particular pieces of land, they sow them broad cast four or five bushels an acre,"
0604100200_000014,"A six weeks tour, through the southern counties of England and Wales. ... In several letters to a friend. By the author of the Farmer's letters.",Arthur Young,33,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,2,0,0,1,0,2,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,2,1,0,0,0,2,0,0,0,0,3,0,1,1771,1,1,"Dublin : printed for J. Milliken, 1771.",Dublin,321,male,1741,1820,TRUE,"inches asunder, and one foot in the rows. They were cut twice the first year, four times last year; and the first time this year the 7th of April. I found on the dry part of the field, the plants on a medium 3 or 14 inches high, but on"
0660900902_000040,"Ellis's Husbandry, abridged and methodized: comprehending the most useful articles of practical agriculture. In two volumes. ...",William Ellis,65,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,4,1,1,0,0,5,8,4,0,2,0,0,0,6,7,0,1,0,0,0,0,2,0,1,1,0,1,0,0,2,0,2,1,0,0,0,9,0,0,0,1,0,0,1,1772,2,2,"London : printed for W. Nicoll, at No. 51, in St. Paul's Church-Yard; and G. Robinson, at No. 25, in Pater-noster-Row, MDCCLXXII. [1772].",London,572,male,1700,1758,FALSE,"though it may not be till the Michaelmas following . Every i Every night confine them in an enclosed places where are ready provided for them wooden troughs, that have each of them a slick fastened long ways over hay , to prevent the lambs dunging and staling on it;"
0647500300_000015,"An Address to farmers on the following interesting subjects: 1. The character of a complete farmer. 2. The importance of manure. 3. Labor. 4. Exchanging work. 5. The profits of a nursery. 6. The advantages of an orchard. 7. The management of cyder. 8. Keeping a day-book. 9. Contracting debts. 10. Cloathing and diet. 11. Engaging in law suits. 12. Good neighbourhood. 13. Education. To which is added an appendix, containing the most approved methods for the management and improvement of tillage, mowing and pasture lands; and for the practice of the art of husbandry in general. (Extracted principally from a variety of authors, who have written judiciously on those important subjects.) (Published according to Act of Congress.)",,56,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,4,2,0,4,2,0,3,1,0,0,0,0,7,4,1,0,0,0,0,1,4,0,0,2,0,2,0,1,1,3,3,0,0,0,0,0,0,0,0,2,1,1,1,1796,1,1,"Printed at Newburyport [Mass.] : by Blunt and March, for John Dabney, Salem, 1796.",Newburyport|Salem.,62,unknown,,,FALSE,"the bolls are just beginning to have a brownifli cast. If you water rot it, pull it when the blossoms are generally fallen. If you dew rot it, when it is done ufficiently, the coat will separate from the stalk, at the slender branching parts, near the top ends. FOALS,"
0076200600_000022,"Owen's new book of fairs, published by the King's authority. Being a complete and authentic account of all the fairs in England and Wales, as they have been settled to be held since the alteration of the stile. Noting likewise the commodities which each fair is remarkable for furnishing; also the days on which markets are respectively held; with the distances from London; and the number of members which each place sends to Parliament. A new edition. To which is added, an abstract of all the acts of Parliament relating to fairs.","Owen, William",182,0,0,0,0,0,0,0,0,0,0,52,20,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,18,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,1,0,0,0,4,0,4,1780,1,1,"London : printed for W. Owen, at No. 11, Fleet Street; and Mess. Goadby and Co. at Sherborne, MDCCLXXX. [1780].",London,144,male,,,FALSE,"sheep . Aug. IQ, for horses , heep, and linen cloth . S Irough (26o). Thursday before Whitsunday, for. horned cattle and Sheep . W. brougb bill. ept 30, for horses , horned cattle , ci v dd .257)- May, forhorned cattle . Nov. 8, so horned cattle , horses"
1495900200_000845,"A new and complete geographical dictionary. Containing a full and accurate description of the several parts of the known world, as divided into continents, islands, oceans, seas, rivers, lakes, &c. The situation, extent, and boundaries, of all the empires, kingdoms, provinces, states, &c. in Europe, Asia, Africa, and America. Their climates, zones, constitutions, revenues, forces, produce, languages, manufactures, trade, commerce, cities, chief towns, universities, curious pictures, ruins, antiquities, mines, vegetables, minerals, mountains, desarts, forts, castles, harbours, natural and artificial curiosities. Together with the religion, learning, policy, manners, customs, stature, shape, colour, and length of lives of the inhabitants; their virtues and vices; their ceremonies at births, marriages, and funerals; their political and church government, &c. To which will be prefixed, an introductory dissertation, explaining the figure and motion of the earth, the use of the globes, and doctrine of the sphere; with the improvements of the moderns, to render the science of geography easy and intelligible to every capacity. And to render this performance still more perfect and useful, we shall add to the description of every city and town in England, the names of the inns where their respective stage coaches and waggons put up in London, and the days and hours of their setting out from thence. Illustrated with an accurate set of maps, the dresses of the inhabitants, and variety of perspective views of the principal cities, towns, harbours, structures, ruins, &c. By Frederic Watson, M.A. vicar of sutton, and several other gentlemen.","Watson, Frederic",52,0,0,0,0,0,0,0,1,0,0,3,2,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,1,0,2,0,0,0,6,6,5,3,0,0,0,1,3,0,0,2,3,0,3,0,1773,1,1,"London : Printed for the authors, and sold by G. Kearsly, No. 46, Fleet-Street, and all other booksellers in Great Britain and Ireland, MDCCLXXIII. [1773].",London,650,unknown,,,FALSE,"for cattle . It lies fifty six miles from London. The coach goes from the Caitle wood ftreet, "" every night at nine in summer, and Monday, Wednesday, Thursday, and Saturday, at twelve in winter. The wagon from the Golden Lion, St. john's fireet, Monday and f Thursday morning at"
1378600300_000086,"General view of the agriculture of the county of Argyll; With observations on the means of its improvement. Drawn up for the consideration of the Board of Agriculture and Internal Improvement. By John Smith, D.D. one of the ministers of Campbelton.","Smith, John",49,2,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,3,0,1,0,0,0,1,1,0,0,1,0,0,1,0,5,0,1,0,2,0,1,0,2,0,0,0,0,0,1,8,0,0,0,0,2,6,1798,1,1,"Edinburgh : Printed for Mundell & Son, and J. Mundell, College, Glasgow; sold in London by John Wright, Piccadilly, 1798.",Edinburgh,345,male,1747,1807,FALSE,"at pleasure. This makes the cattle hardier and truer feeders. The feeding of young cattle with turnip, cis not yet pra~tifed. But. the feeding of milk cows in [pringr with potatoes, along with straw and hay , is a frequent praatice. The potatoes are given raw or boiled as most"
1365000100_000059,"The traveller's pocket-book; or, Ogilby and Morgan's book of the roads improved and amended, in a method never before attempted. Containing, I. An alphabetical list of all the cities, towns, and remarkable villages, shewing in what road they are situated. II. The distances in measured miles from London to all the cities, towns, and remarkable villages, in England and Wales according to the new erected mile stones: and an account of such noblemens and gentlemens seats as lie near the road side. III. The cross roads in England and Wales. IV. A new whole sheet map of the roads in England and Wales, as also those in Scotland, fitted to bind with the book. V. The high roads in Scotland, measured from Edinburgh, with the principal cross roads, in English miles. VI. The circuits of the judges. VII. The post master-general's account of the nights that post-letters are dispatched to the several trading towns. VIII. A list of the fairs in England and Wales, regulated according to the new stile. The eighteenth edition, corrected. With great improvements and additions, particularly of cross roads and gentlemens seats. By Mr. Potter, editor of Salmon's gazetteer.","Morgan, William",96,0,0,0,0,0,0,0,0,0,0,35,6,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,6,1,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,1,0,3,0,3,1778,1,1,"London : Printed for J. Buckland, J. Rivington, S. Crowder, B. Law, T. Caslon, J. Almon, C. Corbet, C. Bowles, W. Stuart, J. Sewell, W. Domville, J. Russel, and R. Baldwin, 1777.",London,249,male,,,FALSE,"w~i'vic; l~tmbe, Mtay· 12, Sept. 23, for c?'t!e. wo~ten courtney, Sept. ·19, cattle . Taur;; ln; un, aug. r 5, for all sorts of catth, · horses and theep . stecvil, June zs, forr horses , bull]ocksi theep , lunbs, hogs , ari wool . Nov 17; for hortesj, ~"
1455501200_000227,"Observations in husbandry. By Edward Lisle, Esq; Late of Crux-Easton, in Hampshire.","Lisle, Edward",50,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,5,0,0,0,0,1,0,1,0,0,0,0,0,1,1,3,0,1,0,0,1,2,0,0,0,1,0,1,0,2,0,17,0,0,0,2,0,3,1757,1,1,"London : Printed by J. Hughs, near Lincoln's-Inn-Fields: for C. Hitch and L. Hawes, J. Rivington and J. Fletcher, in Pater-noster-Rpw; J. Rivington , in St. Paul's Church-Yard; W. Sandby, in Fleet-street; and R. and J. Dodsley, in Pall-mall, MDCCLVII. [1757].",London,470,male,1666,1722,FALSE,"a weather sold did. li asked him, why; he said, ewes andr lambls were muach more faubjedt: to the flies and worms than weathers were; because ewes could not be thecared to close: as weathers, on account of their teats; and ewes and lambs were more subject: to scour than"
0059401300_000012,"The cattle-Keeper's assistant; or complete directory for country gentlemen, sportsmen, farmers, Graziers, Farriers, Game and Cow Keepers, Horse Dealers, Carriers, &c. Being a valuable collection of observations in the choice of cattle, and receipts (made by Persons of Note and Experience) For the Cure of every Distemper incident to Horses, Oxen, Cows, Calves, Sheep, Lambs, Hogs, & Dogs, (with Descriptions of the Symptoms) Digested under their Proper Heads. To which are added, strictures on the management of cattle, in Order to a Healthy Propagation and Ingrease of their several Species, and a Prevention of their Maladies; Also, a plan of table for keeping accounts of Laborers Employed in Wilderness, Park, Pleasure and Kitchen Garden; and for More Readily Stating The Number and Condition of Cattle, viz. Saddle, Coach & Cart Horses; Bullocks, Cows, and Calves; Sheep & Lambs; Swine; Deer; Pointers, Spaniels, &c. N.B. This edition contains an intire new method of preventing the cutting or Interfering of Horses. of horses. By Josiah Ringsted, Esq; Author of the Farmer, containing Improvements in Husbandry.","Ringsted, Josiah           1812",56,0,0,1,0,0,0,0,0,0,0,2,0,0,4,0,2,0,4,1,0,1,0,0,1,2,0,0,1,2,1,3,1,0,0,0,2,5,0,0,7,1,1,8,0,0,1,0,0,0,0,2,0,0,0,0,1,0,2,0,1785,1,1,"London : printed for J. Dixwell, No. 148, St. Martin's Lane, Charing Cross, [1785?].",London,92,unknown,,,FALSE,"Take of milk one quart; rye flour and oatmeal, of each two handfuls : boil these over a gentle fire till they are thick, then add four ounces of turpentine dissolved in the yolks of two or three eggs. For a Blood Spavin. take up the vein above and below"
0538600700_000059,"Rural oeconomy: or, essays on the practical parts of husbandry. Designed to explain several of the most important Methods of conducting Farms of various Kinds; including many useful Hints to Gentlemen Farmers relative to the oeconomical Management of their Business. Containing, among other Enquiries, Of that Proportioned Farm, which is of all others the most profitable. Of the best Method of conducting Farms that consist all of Grass, or all of Arable Land. Of the Means of keeping the Year round the most Cattle on a given Quantity of Land. Considerations on the Oeconomical Conduct of Gentlemen Farmers. Of the cheapest Way of manuring Land. Of the Comparative Profit of Farming different Soils. Of the New Husbandry. Of Periodical Publications concerning Rural Oeconomics. To which is added, The rural Socrates: being memoirs of a country philosopher. By the author of The farmer's letters.",Hans Caspar Hirzel,42,3,2,0,2,1,2,0,1,0,0,2,0,0,0,0,0,0,4,0,0,1,1,0,2,0,2,2,0,1,4,1,1,1,0,0,1,3,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1770,1,1,"London : printed for T. Becket, in the Strand, MDCCLXX. [1770].",London,513,male,1725,1803,FALSE,"preferred money, and our associates remained joint heirs to a tract of land of about ininety four acres (4). It runs thus: Meadow ground 5 Arable Acres. Pasture 24 Wood o1 Total 94 The value of this farm might be 8751 It had a mortgage upon it of 437 1"
0116400200_000533,"The general gazetteer: or, compendious geographical dictionary. Containing a description of all the empires, Kingdoms, States, Republics, Provinces, Cities, Chief Towns, Forts, Fortresses, Castles, Citadels, Seas, Harbours, Bays, Rivers, Lakes, Mountains, Capes, and Promontories in the known world; together with the government, Policy, Customs, Manners, and religion of the inhabitants. The Extent, Bounds, and Natural Productions of each Country, and the Trade, Manufactures, and Curiosities of the Cities and Towns; their Longitude, Latitude, Bearing and Distances in English Miles from remarkable Places; As also, The Sieges they have undergone, and the Battles that have been fought near them, down to this present Year. Including an authentic account of the counties, Cities, and Market-Towns in England and Wales; as also the Villages with Fairs, the Days on which they are kept according to the New Stile; as well as the Cattle, Goods, and Merchandizes that are sold thereat. By R. Brookes, M.D.",Richard Brookes,58,0,0,0,0,0,0,0,0,0,0,9,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,5,0,0,6,0,2,0,6,8,0,1,0,1,0,0,3,0,0,1,1,1,0,2,1762,1,1,"London : printed for J. Newbery, in St. Paul's Church-Yard, MDCCLXII. [1762].",London,786,male,1721,1763,FALSE,"g miles N. of Bridgenorth, 16 E. by S. of Shrewsbury, and z2s N. W. of London. Lon. 15 8 lat. 52 40 sneilds, or SHEALS, a seaport town in .the county of Durham, which has nei G gg g th there market nor fair, but is remarkable for being"
0591100101_000068,"The modern husbandman, complete in eight volumes. Containing I. The practice of farming, as it is now carried on by the most experienced Farmers in the several Counties of England, for every Month in the Year. II. The Timber and Fruit-Tree improved, or, the best practical Methods of improving different Lands with proper Timber. III. Agriculture improved, or, the Practice of Husbandry displayed, shewn by Facts performed on all sorts of Land, according to the Old Plain, and the New Drill Way of Ploughing. IV. Chiltern and Vale Farming explained, according to the latest Improvements. Necessary for all Landlords and Tenants of either Ploughed, Grass, or Wood Grounds. By William Ellis, Farmer, at Little Gaddesden, in Hertfordshire. ...",William Ellis,53,0,0,0,0,1,0,0,1,0,1,3,0,0,0,0,1,1,1,0,1,3,9,0,0,0,1,0,0,0,1,1,3,5,0,1,9,2,2,1,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1750,1,8,"London : printed for D. Browne, without Temple-Bar; C. Davis, in Holborn, J. Shuckburgh, J. Whiston, and L. Davis, in Fleet-Street; and J. Ward, against the Royal-Exchange, MDCCL. [1750].",London,318,male,1700,1758,FALSE,"Heads could not make their Way through the Cruft or Cover of such Earth; while in a Field almost adjoining, of the same Soil, another Farmer ploughed the pea seed in with a foot plough, that covered them so shallow, as to give the pea heads an easy Passage out:"
0076200600_000019,"Owen's new book of fairs, published by the King's authority. Being a complete and authentic account of all the fairs in England and Wales, as they have been settled to be held since the alteration of the stile. Noting likewise the commodities which each fair is remarkable for furnishing; also the days on which markets are respectively held; with the distances from London; and the number of members which each place sends to Parliament. A new edition. To which is added, an abstract of all the acts of Parliament relating to fairs.","Owen, William",131,0,0,0,0,0,0,0,0,0,0,54,9,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,1,8,18,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12,0,0,1,0,1,0,4,1780,1,1,"London : printed for W. Owen, at No. 11, Fleet Street; and Mess. Goadby and Co. at Sherborne, MDCCLXXX. [1780].",London,144,male,,,FALSE,"Augut 5, for bullocks and hogs . Stauford. June, September 28, for horses , bull locks, sheep , lambs, and wool . Stogurfle Stogurfey. May 2, Sept. 12, for cattle and. sheep . Sioke gomer (5z). April z5, Aug., for bullocks and fieep. Sioe under Hamden. April 25, for all"
